,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths,index
19163,04/03/2020,PW,0,,,0,,0,,,0,,04/03/2020 04:22:39 PM,,,
19164,05/28/2021,CO,541726,505392.0,36334.0,802,92.0,6552,5777.0,775.0,7,0.0,05/29/2021 01:33:02 PM,Agree,Agree,
19165,03/22/2020,OK,877,,,74,0.0,7,7.0,0.0,1,0.0,03/23/2020 12:00:00 AM,Not agree,Agree,
19166,02/10/2021,AS,3,,,0,0.0,0,,,0,0.0,02/11/2021 02:50:55 PM,,,
19167,04/13/2021,FL,2094670,,,8925,2580.0,34120,,,64,2.0,04/14/2021 02:34:57 PM,Not agree,Not agree,
19168,06/12/2021,MA,708836,662778.0,46058.0,126,13.0,17939,17576.0,363.0,2,0.0,06/13/2021 01:40:53 PM,Agree,Agree,
19169,07/16/2021,MP,183,183.0,0.0,0,0.0,2,2.0,0.0,0,0.0,07/17/2021 01:43:02 PM,Agree,Agree,
19170,06/01/2020,MP,22,22.0,0.0,0,0.0,2,2.0,0.0,0,0.0,06/02/2020 02:16:17 PM,Agree,Agree,
19171,10/03/2020,AS,0,,,0,0.0,0,,,0,0.0,10/04/2020 01:35:23 PM,,,
19172,10/29/2020,AR,109712,,,1072,235.0,1894,,,19,1.0,10/30/2020 01:37:23 PM,Not agree,Not agree,
19173,02/16/2020,AS,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,,
19174,02/24/2020,AR,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree,
19175,07/16/2021,PR,141483,123912.0,17571.0,199,62.0,2560,2201.0,359.0,0,0.0,07/17/2021 01:43:02 PM,Agree,Agree,
19176,11/11/2020,OK,162423,143272.0,19151.0,3603,656.0,2214,2129.0,85.0,28,7.0,11/12/2020 12:00:00 AM,Agree,Agree,
19177,07/07/2021,MP,183,183.0,0.0,0,0.0,2,2.0,0.0,0,0.0,07/08/2021 02:26:57 PM,Agree,Agree,
19178,04/13/2020,AK,277,,,5,,9,,,0,,04/13/2020 12:00:00 AM,,,
19179,01/22/2020,UT,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
19180,04/10/2020,AR,1202,,,75,,24,,,3,,04/09/2020 04:22:39 PM,Not agree,Not agree,
19181,06/16/2020,WV,2341,2261.0,80.0,19,1.0,88,,,0,0.0,06/17/2020 03:06:04 PM,Agree,Not agree,
19182,10/06/2020,PR,51768,25658.0,26110.0,31,8.0,705,528.0,177.0,9,0.0,10/07/2020 01:45:01 PM,Agree,Agree,
19183,02/27/2021,CO,427462,403933.0,23529.0,1264,190.0,5945,5211.0,734.0,5,1.0,02/28/2021 02:48:18 PM,Agree,Agree,
19184,01/28/2020,MP,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
19185,05/10/2021,AS,0,,,0,0.0,0,,,0,0.0,05/11/2021 01:53:24 PM,,,
19186,07/19/2021,NYC,963916,794055.0,169861.0,851,218.0,33493,28389.0,5104.0,6,2.0,07/20/2021 02:48:47 PM,Agree,Agree,
19187,12/08/2020,MA,263447,253649.0,9798.0,4122,495.0,11228,10982.0,246.0,42,0.0,12/10/2020 12:00:00 AM,Agree,Agree,
19188,01/06/2021,AR,242593,,,3705,1381.0,3901,,,65,18.0,01/07/2021 02:56:59 PM,Not agree,Not agree,
19189,02/13/2020,GA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
19190,01/29/2020,NYC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
19191,06/23/2020,AR,16678,,,595,0.0,237,,,10,0.0,06/24/2020 03:03:27 PM,Not agree,Not agree,
19192,11/13/2020,AK,21476,,,614,0.0,148,,,4,0.0,11/13/2020 12:00:00 AM,,,
19193,04/11/2021,WV,146169,115388.0,30781.0,415,109.0,2745,,,3,0.0,04/12/2021 01:39:29 PM,Agree,Not agree,
19194,04/30/2020,NYC,174169,170128.0,4041.0,2757,30.0,18478,14445.0,4033.0,259,30.0,04/28/2020 12:00:00 AM,Agree,Agree,
19195,05/24/2021,MA,705370,659721.0,45649.0,228,40.0,17825,17465.0,360.0,2,0.0,05/25/2021 02:17:06 PM,Agree,Agree,
19196,03/21/2021,GA,1045638,843141.0,202497.0,1504,614.0,18530,16145.0,2385.0,0,0.0,03/22/2021 01:57:09 PM,Agree,Agree,
19197,02/15/2020,PR,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
19198,05/02/2021,WV,153918,121016.0,32902.0,420,95.0,2686,,,7,0.0,05/03/2021 01:58:14 PM,Agree,Not agree,
19199,01/11/2021,PR,84427,78815.0,5612.0,959,71.0,1645,1365.0,280.0,3,0.0,01/12/2021 02:48:35 PM,Agree,Agree,
19200,08/20/2020,MA,115310,115310.0,,262,,8902,8697.0,205.0,16,0.0,08/22/2020 12:00:00 AM,Agree,Agree,
19201,12/28/2020,NYC,425863,378161.0,47702.0,4350,901.0,24915,20181.0,4734.0,38,2.0,12/26/2020 12:00:00 AM,Agree,Agree,
19202,06/04/2020,UT,11015,11015.0,0.0,278,0.0,119,119.0,0.0,2,0.0,06/05/2020 03:17:07 PM,Agree,Agree,
19203,02/25/2021,KS,292837,237733.0,55104.0,0,0.0,4724,,,0,0.0,02/26/2021 03:02:41 PM,Agree,,
19204,05/18/2020,OK,6214,,,31,0.0,318,318.0,0.0,3,0.0,05/19/2020 12:00:00 AM,Not agree,Agree,
19205,11/12/2020,AK,20862,,,474,0.0,144,,,2,0.0,11/12/2020 12:00:00 AM,,,
19206,10/10/2020,PW,0,,,0,0.0,0,,,0,0.0,10/11/2020 01:47:22 PM,,,
19207,02/04/2020,AK,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,,
19208,08/12/2020,NYC,231625,225912.0,5713.0,342,31.0,23319,18700.0,4619.0,6,0.0,08/10/2020 12:00:00 AM,Agree,Agree,
19209,07/14/2021,WV,164763,128716.0,36047.0,78,13.0,2916,,,7,0.0,07/15/2021 02:29:47 PM,Agree,Not agree,
19210,09/10/2020,OK,72709,71277.0,1432.0,1061,182.0,1147,1139.0,8.0,14,0.0,09/11/2020 12:00:00 AM,Agree,Agree,
19211,03/27/2020,UT,466,,,64,,2,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
19212,03/05/2021,AK,56959,,,136,0.0,328,,,2,0.0,03/05/2021 12:00:00 AM,,,
19213,04/17/2021,TX,2839660,,,2682,868.0,49435,,,39,0.0,04/19/2021 12:00:00 AM,Not agree,Not agree,
19214,09/17/2020,CO,63145,58671.0,4474.0,459,45.0,2006,1655.0,351.0,4,0.0,09/18/2020 01:48:37 PM,Agree,Agree,
19215,08/21/2020,TX,567580,,,5021,0.0,13725,,,122,0.0,08/23/2020 12:00:00 AM,Not agree,Not agree,
19216,06/09/2021,HI,35461,,,39,1.0,502,,,0,0.0,06/10/2021 02:48:23 PM,Not agree,Not agree,
19217,09/11/2020,FL,650922,,,3604,390.0,12502,,,176,4.0,09/12/2020 02:12:43 PM,Not agree,Not agree,
19218,07/05/2021,GA,1136549,904817.0,231732.0,341,93.0,21452,18529.0,2923.0,3,-1.0,07/06/2021 01:52:24 PM,Agree,Agree,
19219,11/23/2020,PW,0,,,0,0.0,0,,,0,0.0,11/24/2020 03:27:55 PM,,,
19220,05/24/2021,KS,313274,252954.0,60320.0,93,16.0,5058,,,1,1.0,05/25/2021 02:17:06 PM,Agree,,
19221,03/06/2020,AR,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree,
19222,07/12/2020,AS,0,,,0,0.0,0,,,0,0.0,07/13/2020 03:19:34 PM,,,
19223,06/22/2020,PR,6685,1550.0,5135.0,121,111.0,149,57.0,92.0,0,0.0,06/23/2020 02:28:19 PM,Agree,Agree,
19224,11/12/2020,MP,100,100.0,0.0,0,0.0,2,2.0,0.0,0,0.0,11/13/2020 02:54:34 PM,Agree,Agree,
19225,05/15/2021,KS,311827,251806.0,60021.0,122,19.0,5038,,,0,0.0,05/16/2021 01:46:12 PM,Agree,,
19226,03/13/2021,GA,1032967,834696.0,198271.0,1254,223.0,18216,15872.0,2344.0,52,11.0,03/14/2021 01:53:25 PM,Agree,Agree,
19227,01/28/2021,HI,25460,,,94,0.0,403,,,2,0.0,01/29/2021 02:42:19 PM,Not agree,Not agree,
19228,07/02/2021,FL,2337613,,,2810,723.0,37985,,,22,7.0,07/03/2021 01:44:06 PM,Not agree,Not agree,
19229,07/12/2020,UT,30177,29933.0,244.0,572,2.0,216,216.0,0.0,1,0.0,07/13/2020 03:19:34 PM,Agree,Agree,
19230,04/14/2021,OK,445554,351738.0,93816.0,222,55.0,7210,6134.0,1076.0,3,0.0,04/15/2021 12:00:00 AM,Agree,Agree,
19231,11/24/2020,NYC,307314,286417.0,20897.0,1560,413.0,23948,19273.0,4675.0,10,0.0,11/22/2020 12:00:00 AM,Agree,Agree,
19232,05/12/2020,FL,41923,,,941,0.0,1779,,,44,0.0,05/13/2020 03:26:08 PM,Not agree,Not agree,
19233,07/27/2020,AS,0,,,0,0.0,0,,,0,0.0,07/28/2020 02:21:07 PM,,,
19234,11/04/2020,MP,96,96.0,0.0,0,0.0,2,2.0,0.0,0,0.0,11/05/2020 02:39:23 PM,Agree,Agree,
19235,02/07/2020,KS,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,,
19236,01/15/2021,WV,106649,85713.0,20936.0,1430,286.0,1733,,,31,7.0,01/16/2021 02:46:10 PM,Agree,Not agree,
19237,11/19/2020,TX,1155130,,,14270,1966.0,22288,,,169,0.0,11/21/2020 12:00:00 AM,Not agree,Not agree,
19238,02/14/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
19239,06/30/2021,AS,0,,,0,0.0,0,,,0,0.0,07/01/2021 02:29:33 PM,,,
19240,05/04/2020,FL,36897,,,928,0.0,1399,,,0,0.0,05/05/2020 05:25:08 PM,Not agree,Not agree,
19241,06/25/2021,PW,2,,,0,0.0,0,,,0,0.0,06/26/2021 02:17:39 PM,,,
19242,10/22/2020,AS,0,,,0,0.0,0,,,0,0.0,10/23/2020 01:44:31 PM,,,
19243,04/11/2020,GA,12046,12039.0,7.0,419,0.0,432,,,12,,04/10/2020 12:22:39 PM,Agree,Agree,
19244,06/17/2020,HI,750,,,18,0.0,17,,,0,0.0,06/18/2020 01:16:14 PM,Not agree,Not agree,
19245,03/28/2021,AS,0,,,0,0.0,0,,,0,0.0,03/29/2021 01:48:56 PM,,,
19246,06/25/2021,AR,347254,,,302,110.0,5893,,,3,0.0,06/26/2021 02:17:39 PM,Not agree,Not agree,
19247,04/05/2021,OK,443444,350135.0,93309.0,160,40.0,7167,6096.0,1071.0,4,0.0,04/06/2021 12:00:00 AM,Agree,Agree,
19248,02/03/2021,AS,3,,,0,0.0,0,,,0,0.0,02/04/2021 02:53:58 PM,,,
19249,01/05/2021,OK,342671,278223.0,64448.0,5543,1450.0,4841,4269.0,572.0,58,14.0,01/06/2021 12:00:00 AM,Agree,Agree,
19250,06/30/2021,KS,318106,256374.0,61732.0,228,67.0,5156,,,6,1.0,07/01/2021 02:29:33 PM,Agree,,
19251,10/07/2020,UT,80446,80446.0,0.0,1007,0.0,496,492.0,4.0,8,0.0,10/08/2020 01:56:57 PM,Agree,Agree,
19252,06/24/2021,NYC,954748,787109.0,167639.0,203,72.0,33390,28305.0,5085.0,4,-1.0,06/25/2021 03:01:46 PM,Agree,Agree,
19253,04/23/2020,NYC,157334,153691.0,3643.0,3155,92.0,16117,12482.0,3635.0,415,92.0,06/07/2021 02:25:36 PM,Agree,Agree,
19254,08/26/2020,AK,4917,,,52,0.0,50,,,0,0.0,08/26/2020 12:00:00 AM,,,
19255,08/16/2020,MP,53,53.0,0.0,3,0.0,2,2.0,0.0,0,0.0,08/17/2020 02:26:31 PM,Agree,Agree,
19256,02/05/2021,FL,1731931,,,11171,2907.0,27457,,,210,14.0,02/06/2021 04:05:17 PM,Not agree,Not agree,
19257,06/07/2020,CO,28001,25457.0,2544.0,153,15.0,1527,1209.0,318.0,0,0.0,06/08/2020 02:55:08 PM,Agree,Agree,
19258,04/06/2021,AS,0,,,0,0.0,0,,,0,0.0,04/07/2021 02:25:43 PM,,,
19259,03/12/2020,KS,4,,,3,,1,,,1,,03/26/2020 04:22:39 PM,Agree,,
19260,07/14/2021,GA,1143528,909082.0,234446.0,1260,526.0,21527,18591.0,2936.0,2,3.0,07/15/2021 02:29:47 PM,Agree,Agree,
19261,03/30/2020,MP,2,,,0,,0,,,0,,03/29/2020 04:22:39 PM,Agree,Agree,
19262,06/03/2021,HI,35152,,,41,8.0,498,,,1,0.0,06/04/2021 02:56:57 PM,Not agree,Not agree,
19263,06/09/2021,MA,708459,662459.0,46000.0,143,27.0,17922,17559.0,363.0,5,0.0,06/10/2021 02:48:23 PM,Agree,Agree,
19264,06/19/2020,AK,729,,,16,0.0,16,,,0,0.0,06/19/2020 12:00:00 AM,,,
19265,06/29/2020,KS,14443,14066.0,377.0,905,66.0,270,,,6,0.0,06/30/2020 03:27:33 PM,Agree,,
19266,10/09/2020,OK,105114,97888.0,7226.0,1365,200.0,1494,1473.0,21.0,14,0.0,10/10/2020 12:00:00 AM,Agree,Agree,
19267,02/12/2021,AS,3,,,0,0.0,0,,,0,0.0,02/13/2021 02:50:08 PM,,,
19268,02/09/2021,FL,1758254,,,6911,2589.0,28048,,,232,18.0,02/10/2021 02:52:16 PM,Not agree,Not agree,
19269,02/25/2020,HI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree,
19270,03/23/2021,AK,59233,,,173,0.0,333,,,0,0.0,03/23/2021 12:00:00 AM,,,
19271,10/15/2020,TX,809808,,,4726,0.0,17898,,,82,0.0,10/17/2020 12:00:00 AM,Not agree,Not agree,
19272,09/04/2020,PR,34492,16243.0,18249.0,251,109.0,464,309.0,155.0,9,2.0,09/05/2020 02:09:45 PM,Agree,Agree,
19273,12/18/2020,OK,279890,233077.0,46813.0,3911,961.0,3892,3536.0,356.0,47,12.0,12/19/2020 12:00:00 AM,Agree,Agree,
19274,01/27/2020,MA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
19275,11/05/2020,FL,816376,,,6120,1534.0,16961,,,39,0.0,11/06/2020 03:33:41 PM,Not agree,Not agree,
19276,08/30/2020,MA,118483,118483.0,,174,,9056,8850.0,206.0,16,0.0,09/01/2020 12:00:00 AM,Agree,Agree,
19277,03/27/2021,WV,140316,111343.0,28973.0,566,165.0,2631,,,3,0.0,03/28/2021 01:52:27 PM,Agree,Not agree,
19278,04/15/2020,FL,21865,,,881,,614,,,43,,04/15/2020 04:22:39 PM,Not agree,Not agree,
19279,04/05/2021,AS,0,,,0,0.0,0,,,0,0.0,04/06/2021 01:43:58 PM,,,
19280,06/04/2020,KS,10170,10170.0,0.0,0,0.0,222,,,0,0.0,06/05/2020 03:17:07 PM,Agree,,
19281,10/21/2020,AR,101596,,,1155,174.0,1751,,,23,0.0,10/22/2020 01:34:46 PM,Not agree,Not agree,
19282,02/09/2020,MP,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
19283,07/13/2020,AS,0,,,0,0.0,0,,,0,0.0,07/14/2020 03:13:07 PM,,,
19284,06/27/2020,NYC,217054,212189.0,4865.0,309,10.0,22908,18345.0,4563.0,16,1.0,06/25/2020 12:00:00 AM,Agree,Agree,
19285,02/25/2021,AR,318122,,,726,152.0,5397,,,10,1.0,02/26/2021 03:02:41 PM,Not agree,Not agree,
19286,11/24/2020,AK,27954,,,604,0.0,183,,,4,0.0,11/24/2020 12:00:00 AM,,,
19287,07/25/2020,NYC,226924,221555.0,5369.0,322,14.0,23216,18609.0,4607.0,9,1.0,07/23/2020 12:00:00 AM,Agree,Agree,
19288,08/21/2020,GA,257532,247560.0,9972.0,3369,432.0,4998,4998.0,0.0,94,0.0,08/22/2020 10:21:09 AM,Agree,Agree,
19289,03/05/2020,GA,2,,,-5,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
19290,02/18/2021,AK,55069,,,212,0.0,314,,,1,0.0,02/18/2021 12:00:00 AM,,,
19291,03/28/2021,KS,301433,243860.0,57573.0,0,0.0,4891,,,0,0.0,03/29/2021 01:48:56 PM,Agree,,
19292,07/29/2020,WV,6326,6187.0,139.0,153,-1.0,112,,,1,0.0,07/30/2020 02:42:43 PM,Agree,Not agree,
19293,10/31/2020,AR,112190,,,1316,239.0,1925,,,25,4.0,11/01/2020 03:03:08 PM,Not agree,Not agree,
19294,11/02/2020,MA,160549,156385.0,4164.0,842,117.0,10072,9847.0,225.0,24,0.0,11/04/2020 12:00:00 AM,Agree,Agree,
19295,02/17/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree,
19296,07/09/2021,MP,183,183.0,0.0,0,0.0,2,2.0,0.0,0,0.0,07/10/2021 02:17:36 PM,Agree,Agree,
19297,04/13/2020,PR,903,,,6,,45,,,1,,04/12/2020 04:22:39 PM,Agree,Agree,
19298,02/02/2021,FL,1705632,,,10332,3329.0,26822,,,137,19.0,02/03/2021 02:55:58 PM,Not agree,Not agree,
19299,10/28/2020,PR,64798,33279.0,31519.0,1211,459.0,814,621.0,193.0,1,0.0,10/29/2020 02:11:33 PM,Agree,Agree,
19300,06/08/2021,CO,547791,510532.0,37259.0,600,164.0,6639,5858.0,781.0,14,1.0,06/09/2021 02:26:44 PM,Agree,Agree,
19301,01/27/2020,AK,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,,
19302,05/04/2021,FL,2207422,,,3615,1307.0,35399,,,92,4.0,05/05/2021 02:14:20 PM,Not agree,Not agree,
19303,05/01/2021,WV,153498,120691.0,32807.0,370,90.0,2679,,,0,-1.0,05/02/2021 02:13:07 PM,Agree,Not agree,
19304,01/05/2021,GA,706154,597208.0,108946.0,10091,3989.0,11072,9966.0,1106.0,101,35.0,01/06/2021 02:58:26 PM,Agree,Agree,
19305,03/05/2021,HI,27655,,,51,0.0,440,,,2,0.0,03/06/2021 03:08:48 PM,Not agree,Not agree,
19306,12/08/2020,HI,18397,,,53,0.0,260,,,0,0.0,12/09/2020 02:45:40 PM,Not agree,Not agree,
19307,07/28/2020,AK,2735,,,109,0.0,33,,,1,0.0,07/28/2020 12:00:00 AM,,,
19308,07/19/2020,KS,21965,21496.0,469.0,0,0.0,299,,,0,0.0,07/20/2020 02:35:44 PM,Agree,,
19309,01/29/2021,CO,393421,374087.0,19334.0,1722,139.0,5594,4882.0,712.0,25,1.0,01/30/2021 02:43:11 PM,Agree,Agree,
19310,01/05/2021,AR,238888,,,4107,1832.0,3836,,,36,9.0,01/06/2021 02:58:26 PM,Not agree,Not agree,
19311,04/06/2021,UT,387814,387814.0,0.0,300,0.0,2137,2077.0,60.0,4,0.0,04/07/2021 02:25:43 PM,Agree,Agree,
19312,05/08/2020,AK,377,,,3,0.0,10,,,0,0.0,05/08/2020 12:00:00 AM,,,
19313,11/18/2020,AS,3,,,0,0.0,0,,,0,0.0,11/19/2020 03:01:36 PM,,,
19314,06/22/2021,TX,2977580,,,1793,364.0,51349,,,16,0.0,06/24/2021 12:00:00 AM,Not agree,Not agree,
19315,04/23/2020,FL,28843,,,1052,0.0,987,,,60,0.0,05/25/2020 03:38:40 PM,Not agree,Not agree,
19316,02/14/2020,WV,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree,
19317,01/03/2021,FL,1341287,,,10228,3888.0,21987,,,97,9.0,01/04/2021 02:55:45 PM,Not agree,Not agree,
19318,10/11/2020,AS,0,,,0,0.0,0,,,0,0.0,10/12/2020 02:07:08 PM,,,
19319,03/13/2020,NYC,327,327.0,0.0,155,0.0,2,2.0,0.0,1,0.0,03/11/2020 12:00:00 AM,Agree,Agree,
19320,12/25/2020,HI,20428,,,119,0.0,283,,,0,0.0,12/26/2020 02:34:18 PM,Not agree,Not agree,
19321,04/28/2021,UT,396522,396522.0,0.0,518,0.0,2190,2126.0,64.0,4,0.0,04/29/2021 01:47:03 PM,Agree,Agree,
19322,08/11/2020,AK,3837,,,49,0.0,42,,,0,0.0,08/11/2020 12:00:00 AM,,,
19323,12/05/2020,GA,499371,442017.0,57354.0,5017,1300.0,9793,8969.0,824.0,68,21.0,12/06/2020 02:51:16 PM,Agree,Agree,
19324,05/15/2021,AR,338687,,,202,75.0,5793,,,3,0.0,05/16/2021 01:46:12 PM,Not agree,Not agree,
19325,06/03/2020,MP,26,26.0,0.0,3,0.0,2,2.0,0.0,0,0.0,06/04/2020 03:03:31 PM,Agree,Agree,
19326,03/16/2021,AS,4,,,0,0.0,0,,,0,0.0,03/17/2021 02:24:24 PM,,,
19327,04/18/2020,CO,9433,,,386,,411,,,20,,04/18/2020 04:22:39 PM,Agree,Agree,
19328,02/10/2021,KS,284894,233585.0,51309.0,1934,0.0,4303,,,106,0.0,02/11/2021 02:50:55 PM,Agree,,
19329,05/21/2020,HI,635,,,0,0.0,17,,,0,0.0,05/21/2020 12:00:00 AM,Not agree,Not agree,
19330,04/18/2021,CO,490289,459272.0,31017.0,1261,57.0,6199,5462.0,737.0,11,0.0,04/19/2021 03:04:26 PM,Agree,Agree,
19331,06/15/2020,PW,0,,,0,0.0,0,,,0,0.0,06/16/2020 02:10:11 PM,,,
19332,03/11/2020,CO,34,,,17,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
19333,07/26/2020,MA,108380,108380.0,,273,,8557,8353.0,204.0,14,0.0,07/28/2020 12:00:00 AM,Agree,Agree,
19334,01/02/2021,OK,331382,270148.0,61234.0,2356,758.0,4684,4147.0,537.0,65,13.0,01/03/2021 12:00:00 AM,Agree,Agree,
19335,06/13/2021,TX,2967354,,,320,68.0,51199,,,25,0.0,06/15/2021 12:00:00 AM,Not agree,Not agree,
19336,01/27/2021,KS,272517,223877.0,48640.0,3262,1456.0,3718,,,96,14.0,01/28/2021 02:49:07 PM,Agree,,
19337,08/10/2020,PW,0,,,0,0.0,0,,,0,0.0,08/11/2020 02:16:27 PM,,,
19338,07/16/2021,AK,69453,,,133,0.0,374,,,0,0.0,07/17/2021 01:43:02 PM,,,
19339,03/24/2021,WV,138818,110274.0,28544.0,389,145.0,2619,,,6,0.0,03/25/2021 02:25:23 PM,Agree,Not agree,
19340,05/19/2021,MP,176,176.0,0.0,2,0.0,2,2.0,0.0,0,0.0,05/20/2021 03:08:06 PM,Agree,Agree,
19341,01/04/2021,AR,234781,,,1306,460.0,3800,,,51,10.0,01/05/2021 03:00:42 PM,Not agree,Not agree,
19342,06/06/2021,AS,0,,,0,0.0,0,,,0,0.0,06/07/2021 02:36:26 PM,,,
19343,01/30/2020,AR,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree,
19344,02/28/2021,MP,143,143.0,0.0,0,0.0,2,2.0,0.0,0,0.0,03/01/2021 03:21:38 PM,Agree,Agree,
19345,03/10/2020,MP,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
19346,06/09/2021,AK,67763,,,33,0.0,362,,,0,0.0,06/10/2021 02:48:23 PM,,,
19347,07/14/2021,AS,0,,,0,0.0,0,,,0,0.0,07/15/2021 02:29:47 PM,,,
19348,11/11/2020,UT,139720,139720.0,0.0,2335,0.0,678,669.0,9.0,6,0.0,11/12/2020 02:55:21 PM,Agree,Agree,
19349,07/17/2021,MA,712527,666040.0,46487.0,255,16.0,18021,17656.0,365.0,1,0.0,07/19/2021 01:20:07 PM,Agree,Agree,
19350,03/14/2020,MA,109,,,0,,0,0.0,0.0,0,0.0,03/16/2020 12:00:00 AM,Agree,Agree,
19351,04/19/2021,UT,392957,392957.0,0.0,200,0.0,2166,2105.0,61.0,2,0.0,04/20/2021 02:59:01 PM,Agree,Agree,
19352,10/17/2020,MP,86,86.0,0.0,0,0.0,2,2.0,0.0,0,0.0,10/18/2020 01:26:54 PM,Agree,Agree,
19353,12/09/2020,TX,1418252,,,13606,2428.0,26080,,,230,0.0,12/11/2020 12:00:00 AM,Not agree,Not agree,
19354,07/16/2020,OK,32214,,,1006,1.0,519,517.0,2.0,8,0.0,07/17/2020 12:00:00 AM,Not agree,Agree,
19355,03/05/2020,AR,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree,
19356,06/04/2021,FL,2288904,,,2572,576.0,36973,,,0,0.0,06/05/2021 01:49:07 PM,Not agree,Not agree,
19357,05/27/2020,TX,57921,,,1361,0.0,1806,,,23,0.0,05/29/2020 12:00:00 AM,Not agree,Not agree,
19358,07/09/2021,KS,320437,258050.0,62387.0,426,132.0,5176,,,5,0.0,07/10/2021 02:17:36 PM,Agree,,
19359,11/27/2020,MA,219252,211748.0,7504.0,4658,194.0,10735,10501.0,234.0,40,0.0,11/29/2020 12:00:00 AM,Agree,Agree,
19360,03/15/2021,NYC,788604,662312.0,126292.0,3003,830.0,30392,25421.0,4971.0,67,3.0,03/13/2021 12:00:00 AM,Agree,Agree,
19361,08/10/2020,FL,531188,,,4152,68.0,8359,,,173,3.0,08/11/2020 02:16:27 PM,Not agree,Not agree,
19362,12/26/2020,MP,122,122.0,0.0,0,0.0,2,2.0,0.0,0,0.0,12/27/2020 02:44:47 PM,Agree,Agree,
19363,03/19/2021,TX,2739385,,,3574,896.0,48101,,,62,0.0,03/21/2021 12:00:00 AM,Not agree,Not agree,
19364,11/29/2020,MA,224964,217163.0,7801.0,2495,-6.0,10805,10571.0,234.0,28,0.0,12/01/2020 12:00:00 AM,Agree,Agree,
19365,06/05/2020,NYC,209243,204696.0,4547.0,518,4.0,22359,17845.0,4514.0,46,3.0,06/03/2020 12:00:00 AM,Agree,Agree,
19366,04/25/2020,WV,1025,1025.0,0.0,15,0.0,33,,,1,0.0,05/25/2020 03:38:40 PM,Agree,Not agree,
19367,07/19/2020,MA,106882,106882.0,,218,,8451,8247.0,204.0,14,0.0,07/21/2020 12:00:00 AM,Agree,Agree,
19368,07/11/2020,HI,1197,,,20,0.0,19,,,0,0.0,07/12/2020 11:13:57 AM,Not agree,Not agree,
19369,11/09/2020,PW,0,,,0,0.0,0,,,0,0.0,11/10/2020 02:45:45 PM,,,
19370,07/21/2021,NYC,965450,795190.0,170260.0,894,279.0,33500,28396.0,5104.0,4,-1.0,07/22/2021 03:06:50 PM,Agree,Agree,
19371,07/04/2020,PR,7922,1846.0,6076.0,135,106.0,155,60.0,95.0,0,0.0,07/05/2020 03:00:14 PM,Agree,Agree,
19372,02/07/2021,CO,405289,384545.0,20744.0,1034,91.0,5731,5020.0,711.0,10,0.0,02/08/2021 02:53:12 PM,Agree,Agree,
19373,06/06/2020,MP,27,27.0,0.0,1,0.0,2,2.0,0.0,0,0.0,06/07/2020 02:23:35 PM,Agree,Agree,
19374,03/28/2020,CO,2061,,,327,,44,,,13,,03/28/2020 04:22:39 PM,Agree,Agree,
19375,02/08/2021,OK,420950,333971.0,86979.0,900,310.0,6505,5547.0,958.0,34,6.0,02/09/2021 12:00:00 AM,Agree,Agree,
19376,10/17/2020,UT,93297,93297.0,0.0,1340,0.0,540,535.0,5.0,3,0.0,10/18/2020 01:26:54 PM,Agree,Agree,
19377,06/29/2020,OK,18178,,,429,0.0,436,435.0,1.0,4,1.0,06/30/2020 12:00:00 AM,Not agree,Agree,
19378,07/21/2021,MA,714014,667341.0,46673.0,525,68.0,18035,17667.0,368.0,2,0.0,07/22/2021 03:06:50 PM,Agree,Agree,
19379,05/10/2020,MP,16,16.0,0.0,0,0.0,2,2.0,0.0,0,0.0,05/11/2020 09:26:08 PM,Agree,Agree,
